time	sig 0	sig 1
 36.430	 -0.325	 -0.095
 36.438	 -0.285	 -0.095
 36.445	 -0.285	 -0.125
 36.453	 -0.265	 -0.125
 36.461	 -0.245	 -0.125
 36.469	 -0.235	 -0.125
 36.477	 -0.185	 -0.145
 36.484	 -0.195	 -0.175
 36.492	 -0.175	 -0.235
 36.500	 -0.135	 -0.225
 36.508	 -0.125	 -0.235
 36.516	 -0.145	 -0.245
 36.523	 -0.105	 -0.285
 36.531	 -0.105	 -0.355
 36.539	 -0.095	 -0.355
 36.547	 -0.085	 -0.335
 36.555	 -0.195	 -0.345
 36.562	 -0.145	 -0.345
 36.570	 -0.135	 -0.345
 36.578	 -0.125	 -0.315
 36.586	 -0.105	 -0.245
 36.594	 -0.115	 -0.195
 36.602	 -0.075	 -0.135
 36.609	 -0.085	 -0.075
 36.617	 -0.075	 -0.055
 36.625	 -0.115	 -0.055
 36.633	 -0.125	 -0.015
 36.641	 -0.125	  0.025
 36.648	 -0.135	 -0.005
 36.656	 -0.145	 -0.015
 36.664	 -0.165	  0.005
 36.672	 -0.145	  0.025
 36.680	 -0.135	  0.005
 36.688	 -0.165	 -0.015
 36.695	 -0.165	 -0.005
 36.703	 -0.135	  0.005
 36.711	 -0.145	  0.015
 36.719	 -0.145	  0.005
 36.727	 -0.165	  0.005
 36.734	 -0.135	  0.015
 36.742	 -0.155	 -0.015
 36.750	 -0.145	 -0.005
 36.758	 -0.175	  0.005
 36.766	 -0.125	  0.005
 36.773	 -0.155	  0.005
 36.781	 -0.145	 -0.005
 36.789	 -0.145	 -0.015
 36.797	 -0.155	 -0.005
 36.805	 -0.125	  0.005
 36.812	 -0.095	  0.025
 36.820	 -0.095	  0.045
 36.828	 -0.075	  0.075
 36.836	  0.015	  0.055
 36.844	  0.005	  0.005
 36.852	 -0.045	 -0.095
 36.859	 -0.165	 -0.035
 36.867	 -0.115	 -0.005
 36.875	 -0.115	 -0.015
 36.883	 -0.125	 -0.005
 36.891	 -0.145	  0.025
 36.898	 -0.235	 -0.025
 36.906	 -0.265	 -0.035
 36.914	 -0.205	 -0.035
 36.922	 -0.185	 -0.015
 36.930	 -0.185	 -0.005
 36.938	 -0.175	 -0.015
 36.945	 -0.215	  0.105
 36.953	 -0.835	  0.085
 36.961	 -0.735	 -0.195
 36.969	  0.455	 -0.655
 36.977	  2.125	 -0.125
 36.984	  2.785	  0.385
 36.992	  2.525	  1.005
 37.000	  1.655	 -0.045
 37.008	 -0.015	 -0.815
 37.016	 -0.375	 -0.335
 37.023	 -0.285	 -0.055
 37.031	 -0.325	 -0.075
 37.039	 -0.375	 -0.095
 37.047	 -0.335	 -0.065
 37.055	 -0.315	 -0.075
 37.062	 -0.385	 -0.095
 37.070	 -0.335	 -0.125
 37.078	 -0.295	 -0.105
 37.086	 -0.365	 -0.125
 37.094	 -0.275	 -0.125
 37.102	 -0.235	 -0.145
 37.109	 -0.245	 -0.135
 37.117	 -0.225	 -0.165
 37.125	 -0.205	 -0.195
 37.133	 -0.185	 -0.205
 37.141	 -0.175	 -0.245
 37.148	 -0.165	 -0.275
 37.156	 -0.175	 -0.285
 37.164	 -0.155	 -0.305
 37.172	 -0.155	 -0.315
 37.180	 -0.125	 -0.325
 37.188	 -0.205	 -0.345
 37.195	 -0.195	 -0.335
 37.203	 -0.165	 -0.285
 37.211	 -0.215	 -0.285
 37.219	 -0.195	 -0.235
 37.227	 -0.135	 -0.185
 37.234	 -0.105	 -0.125
 37.242	 -0.095	 -0.055
 37.250	 -0.115	 -0.035
 37.258	 -0.165	 -0.035
 37.266	 -0.145	  0.005
 37.273	 -0.175	  0.015
 37.281	 -0.175	 -0.005
 37.289	 -0.145	  0.015
 37.297	 -0.125	  0.035
 37.305	 -0.145	  0.005
 37.312	 -0.175	 -0.015
 37.320	 -0.185	 -0.005
 37.328	 -0.145	  0.015
 37.336	 -0.155	  0.015
 37.344	 -0.155	 -0.015
 37.352	 -0.145	  0.035
 37.359	 -0.175	  0.005
 37.367	 -0.165	  0.005
 37.375	 -0.165	 -0.005
 37.383	 -0.135	  0.005
 37.391	 -0.115	  0.025
 37.398	 -0.155	  0.005
 37.406	 -0.185	  0.005
 37.414	 -0.155	  0.005
 37.422	 -0.155	  0.015
 37.430	 -0.165	  0.005
 37.438	 -0.145	  0.045
 37.445	 -0.075	  0.085
 37.453	 -0.105	  0.075
 37.461	 -0.105	  0.075
 37.469	  0.035	  0.025
 37.477	  0.005	 -0.005
 37.484	 -0.035	 -0.015
 37.492	 -0.075	 -0.005
 37.500	 -0.125	  0.005
 37.508	 -0.155	  0.055
 37.516	 -0.155	  0.015
 37.523	 -0.165	  0.005
 37.531	 -0.215	  0.015
 37.539	 -0.225	  0.005
 37.547	 -0.225	  0.015
 37.555	 -0.185	  0.025
 37.562	 -0.175	  0.015
 37.570	 -0.165	 -0.015
 37.578	 -0.375	  0.215
 37.586	 -0.845	  0.065
 37.594	 -0.365	 -0.365
 37.602	  1.295	 -0.405
 37.609	  2.605	 -0.015
 37.617	  2.825	  0.615
 37.625	  2.485	  0.595
 37.633	  0.915	 -0.705
 37.641	 -0.265	 -0.605
 37.648	 -0.315	 -0.145
 37.656	 -0.275	 -0.005
 37.664	 -0.325	 -0.025
 37.672	 -0.345	 -0.045
 37.680	 -0.385	 -0.035
 37.688	 -0.345	 -0.055
 37.695	 -0.335	 -0.055
 37.703	 -0.305	 -0.055
 37.711	 -0.295	 -0.065
 37.719	 -0.285	 -0.085
 37.727	 -0.275	 -0.095
 37.734	 -0.255	 -0.075
 37.742	 -0.225	 -0.105
 37.750	 -0.205	 -0.095
 37.758	 -0.185	 -0.125
 37.766	 -0.165	 -0.125
 37.773	 -0.135	 -0.145
 37.781	 -0.145	 -0.205
 37.789	 -0.115	 -0.225
 37.797	 -0.115	 -0.235
 37.805	 -0.155	 -0.265
 37.812	 -0.125	 -0.305
 37.820	 -0.145	 -0.265
 37.828	 -0.205	 -0.275
 37.836	 -0.185	 -0.265
 37.844	 -0.165	 -0.225
 37.852	 -0.165	 -0.225
 37.859	 -0.125	 -0.135
 37.867	 -0.125	 -0.095
 37.875	 -0.095	 -0.085
 37.883	 -0.095	 -0.045
 37.891	 -0.105	  0.005
 37.898	 -0.115	  0.025
 37.906	 -0.145	 -0.005
 37.914	 -0.125	  0.005
 37.922	 -0.125	  0.025
 37.930	 -0.125	  0.045
 37.938	 -0.115	  0.005
 37.945	 -0.125	 -0.005
 37.953	 -0.125	  0.015
 37.961	 -0.115	  0.015
 37.969	 -0.115	  0.005
 37.977	 -0.125	  0.015
 37.984	 -0.105	  0.015
 37.992	 -0.095	  0.015
 38.000	 -0.105	 -0.005
 38.008	 -0.105	 -0.005
 38.016	 -0.095	  0.005
 38.023	 -0.105	  0.005
 38.031	 -0.115	 -0.005
 38.039	 -0.105	 -0.025
 38.047	 -0.105	 -0.005
 38.055	 -0.145	 -0.005
 38.062	 -0.125	 -0.025
 38.070	 -0.105	  0.005
 38.078	 -0.075	  0.035
 38.086	 -0.055	  0.035
 38.094	 -0.055	  0.035
 38.102	 -0.045	  0.075
 38.109	  0.045	  0.045
 38.117	  0.035	 -0.015
 38.125	 -0.025	 -0.075
 38.133	 -0.055	 -0.045
 38.141	 -0.075	 -0.025
 38.148	 -0.075	  0.015
 38.156	 -0.085	  0.025
 38.164	 -0.125	 -0.015
 38.172	 -0.175	 -0.015
 38.180	 -0.185	 -0.045
 38.188	 -0.175	 -0.005
 38.195	 -0.185	 -0.025
 38.203	 -0.165	 -0.015
 38.211	 -0.135	  0.015
 38.219	 -0.455	  0.195
 38.227	 -0.725	  0.025
 38.234	 -0.235	 -0.435
 38.242	  1.375	 -0.445
 38.250	  2.675	 -0.055
 38.258	  2.815	  0.725
 38.266	  2.175	  0.175
 38.273	  0.555	 -0.785
 38.281	 -0.275	 -0.485
 38.289	 -0.265	 -0.065
 38.297	 -0.265	  0.015
 38.305	 -0.285	 -0.015
 38.312	 -0.315	 -0.025
 38.320	 -0.335	 -0.035
 38.328	 -0.325	 -0.025
 38.336	 -0.325	 -0.035
 38.344	 -0.315	 -0.045
 38.352	 -0.265	 -0.055
 38.359	 -0.255	 -0.055
 38.367	 -0.235	 -0.065
 38.375	 -0.215	 -0.085
 38.383	 -0.215	 -0.095
 38.391	 -0.185	 -0.085
 38.398	 -0.155	 -0.095
 38.406	 -0.125	 -0.145
 38.414	 -0.125	 -0.155
 38.422	 -0.115	 -0.165
 38.430	 -0.095	 -0.175
 38.438	 -0.105	 -0.215
 38.445	 -0.085	 -0.215
 38.453	 -0.135	 -0.265
 38.461	 -0.125	 -0.275
 38.469	 -0.135	 -0.265
 38.477	 -0.165	 -0.225
 38.484	 -0.155	 -0.215
 38.492	 -0.155	 -0.195
 38.500	 -0.105	 -0.145
 38.508	 -0.115	 -0.085
 38.516	 -0.095	 -0.035
 38.523	 -0.085	 -0.015
 38.531	 -0.135	  0.005
 38.539	 -0.145	  0.035
 38.547	 -0.125	  0.025
 38.555	 -0.135	  0.015
 38.562	 -0.155	  0.005
 38.570	 -0.135	  0.025
 38.578	 -0.115	  0.055
 38.586	 -0.105	  0.005
 38.594	 -0.125	  0.005
 38.602	 -0.115	  0.015
 38.609	 -0.115	  0.035
 38.617	 -0.125	  0.025
 38.625	 -0.115	  0.025
 38.633	 -0.105	 -0.015
 38.641	 -0.105	  0.015
 38.648	 -0.095	  0.015
 38.656	 -0.115	  0.035
 38.664	 -0.105	  0.025
 38.672	 -0.115	 -0.005
 38.680	 -0.125	 -0.005
 38.688	 -0.125	  0.015
 38.695	 -0.125	  0.015
 38.703	 -0.115	  0.015
 38.711	 -0.125	  0.005
 38.719	 -0.135	 -0.025
 38.727	 -0.105	  0.005
 38.734	 -0.045	  0.065
 38.742	 -0.045	  0.085
 38.750	 -0.045	  0.065
 38.758	  0.035	  0.055
 38.766	  0.065	 -0.035
 38.773	 -0.005	 -0.045
 38.781	 -0.045	 -0.015
 38.789	 -0.075	 -0.025
 38.797	 -0.045	  0.015
 38.805	 -0.085	  0.005
 38.812	 -0.135	  0.005
 38.820	 -0.165	 -0.025
 38.828	 -0.175	 -0.025
 38.836	 -0.155	 -0.015
 38.844	 -0.175	 -0.015
 38.852	 -0.145	  0.015
 38.859	 -0.115	  0.005
 38.867	 -0.145	  0.095
 38.875	 -0.625	  0.105
 38.883	 -0.645	 -0.195
 38.891	  0.465	 -0.725
 38.898	  2.045	 -0.245
 38.906	  2.655	  0.345
 38.914	  2.455	  0.865
 38.922	  1.465	 -0.355
 38.930	  0.105	 -0.755
 38.938	 -0.255	 -0.295
 38.945	 -0.235	 -0.045
 38.953	 -0.245	 -0.055
 38.961	 -0.305	 -0.075
 38.969	 -0.295	 -0.085
 38.977	 -0.335	 -0.085
 38.984	 -0.315	 -0.085
 38.992	 -0.235	 -0.085
 39.000	 -0.285	 -0.115
 39.008	 -0.255	 -0.085
 39.016	 -0.275	 -0.125
 39.023	 -0.215	 -0.125
 39.031	 -0.185	 -0.155
 39.039	 -0.185	 -0.175
 39.047	 -0.135	 -0.175
 39.055	 -0.155	 -0.185
 39.062	 -0.125	 -0.205
 39.070	 -0.165	 -0.235
 39.078	 -0.095	 -0.275
 39.086	 -0.065	 -0.305
 39.094	 -0.085	 -0.335
 39.102	 -0.065	 -0.325
 39.109	 -0.125	 -0.325
 39.117	 -0.175	 -0.365
 39.125	 -0.175	 -0.355
 39.133	 -0.145	 -0.305
 39.141	 -0.145	 -0.245
 39.148	 -0.125	 -0.225
 39.156	 -0.125	 -0.155
 39.164	 -0.125	 -0.125
 39.172	 -0.115	 -0.095
 39.180	 -0.105	 -0.055
 39.188	 -0.145	 -0.055
 39.195	 -0.145	 -0.035
 39.203	 -0.135	 -0.015
 39.211	 -0.165	 -0.045
 39.219	 -0.205	 -0.025
 39.227	 -0.115	 -0.005
 39.234	 -0.145	 -0.025
 39.242	 -0.175	 -0.035
 39.250	 -0.155	 -0.035
 39.258	 -0.135	 -0.015
 39.266	 -0.155	 -0.015
 39.273	 -0.165	 -0.015
 39.281	 -0.165	 -0.065
 39.289	 -0.145	 -0.035
 39.297	 -0.145	 -0.005
 39.305	 -0.155	 -0.035
 39.312	 -0.165	 -0.045
 39.320	 -0.165	 -0.045
 39.328	 -0.105	 -0.015
 39.336	 -0.155	 -0.025
 39.344	 -0.155	 -0.055
 39.352	 -0.165	 -0.055
 39.359	 -0.145	 -0.025
 39.367	 -0.185	 -0.025
 39.375	 -0.185	 -0.045
 39.383	 -0.135	 -0.045
 39.391	 -0.085	  0.015
 39.398	 -0.075	  0.045
 39.406	 -0.085	  0.035
 39.414	  0.005	 -0.035
 39.422	  0.015	 -0.065
 39.430	 -0.075	 -0.095
 39.438	 -0.105	 -0.065
 39.445	 -0.085	 -0.065
 39.453	 -0.155	  0.005
 39.461	 -0.125	 -0.055
 39.469	 -0.155	 -0.065
 39.477	 -0.245	 -0.055
 39.484	 -0.185	 -0.035
 39.492	 -0.195	 -0.065
 39.500	 -0.265	 -0.045
 39.508	 -0.175	 -0.065
 39.516	 -0.175	 -0.055
 39.523	 -0.345	  0.145
 39.531	 -0.695	 -0.025
 39.539	 -0.495	 -0.425
 39.547	  0.825	 -0.675
 39.555	  2.325	 -0.135
 39.562	  2.695	  0.585
 39.570	  2.305	  0.765
 39.578	  0.855	 -0.615
 39.586	 -0.305	 -0.635
 39.594	 -0.335	 -0.245
 39.602	 -0.345	 -0.095
 39.609	 -0.305	 -0.075
 39.617	 -0.325	 -0.125
 39.625	 -0.345	 -0.145
 39.633	 -0.375	 -0.125
 39.641	 -0.355	 -0.125
 39.648	 -0.325	 -0.115
 39.656	 -0.335	 -0.145
 39.664	 -0.305	 -0.145
 39.672	 -0.255	 -0.145
 39.680	 -0.255	 -0.165
 39.688	 -0.245	 -0.195
 39.695	 -0.245	 -0.195
 39.703	 -0.225	 -0.225
 39.711	 -0.195	 -0.265
 39.719	 -0.185	 -0.295
 39.727	 -0.225	 -0.315
 39.734	 -0.175	 -0.325
 39.742	 -0.105	 -0.335
 39.750	 -0.155	 -0.405
 39.758	 -0.165	 -0.415
 39.766	 -0.165	 -0.405
 39.773	 -0.185	 -0.395
 39.781	 -0.195	 -0.375
 39.789	 -0.175	 -0.325
 39.797	 -0.145	 -0.245
 39.805	 -0.135	 -0.215
 39.812	 -0.195	 -0.195
 39.820	 -0.115	 -0.145
 39.828	 -0.085	 -0.055
 39.836	 -0.115	 -0.055
 39.844	 -0.165	 -0.035
 39.852	 -0.155	 -0.015
 39.859	 -0.175	 -0.045
 39.867	 -0.195	 -0.035
 39.875	 -0.155	 -0.025
 39.883	 -0.165	 -0.015
 39.891	 -0.195	 -0.005
 39.898	 -0.175	 -0.015
 39.906	 -0.215	 -0.035
 39.914	 -0.195	 -0.035
 39.922	 -0.185	 -0.015
 39.930	 -0.165	 -0.035
 39.938	 -0.145	 -0.035
 39.945	 -0.175	 -0.035
 39.953	 -0.145	 -0.015
 39.961	 -0.205	 -0.025
 39.969	 -0.225	 -0.035
 39.977	 -0.165	 -0.025
 39.984	 -0.195	 -0.015
 39.992	 -0.185	 -0.025
 40.000	 -0.175	 -0.035
 40.008	 -0.155	 -0.035
 40.016	 -0.155	 -0.025
 40.023	 -0.205	 -0.015
 40.031	 -0.125	  0.015
 40.039	 -0.095	  0.035
 40.047	 -0.135	  0.035
 40.055	 -0.045	 -0.005
 40.062	 -0.005	 -0.055
 40.070	 -0.085	 -0.085
 40.078	 -0.135	 -0.055
 40.086	 -0.125	 -0.035
 40.094	 -0.145	 -0.045
 40.102	 -0.165	 -0.035
 40.109	 -0.205	 -0.045
 40.117	 -0.225	 -0.055
 40.125	 -0.235	 -0.065
 40.133	 -0.265	 -0.065
 40.141	 -0.215	 -0.015
 40.148	 -0.185	 -0.035
 40.156	 -0.205	 -0.035
 40.164	 -0.355	  0.125
 40.172	 -0.875	  0.015
 40.180	 -0.505	 -0.315
 40.188	  0.895	 -0.575
 40.195	  2.465	 -0.105
 40.203	  2.695	  0.525
 40.211	  2.415	  0.765
 40.219	  0.945	 -0.535
 40.227	 -0.285	 -0.685
 40.234	 -0.385	 -0.255
 40.242	 -0.405	 -0.085
 40.250	 -0.305	 -0.095
 40.258	 -0.295	 -0.095
 40.266	 -0.345	 -0.105
 40.273	 -0.335	 -0.085
 40.281	 -0.365	 -0.115
 40.289	 -0.405	 -0.115
 40.297	 -0.265	 -0.125
 40.305	 -0.295	 -0.145
 40.312	 -0.305	 -0.155
 40.320	 -0.255	 -0.155
 40.328	 -0.255	 -0.115
 40.336	 -0.255	 -0.195
 40.344	 -0.235	 -0.215
 40.352	 -0.215	 -0.215
 40.359	 -0.235	 -0.255
 40.367	 -0.185	 -0.285
 40.375	 -0.145	 -0.305
 40.383	 -0.155	 -0.315
 40.391	 -0.155	 -0.325
 40.398	 -0.185	 -0.345
 40.406	 -0.215	 -0.355
 40.414	 -0.205	 -0.335
 40.422	 -0.195	 -0.305
 40.430	 -0.205	 -0.285
 40.438	 -0.175	 -0.225
 40.445	 -0.135	 -0.195
 40.453	 -0.125	 -0.135
 40.461	 -0.135	 -0.095
 40.469	 -0.175	 -0.055
 40.477	 -0.155	 -0.045
 40.484	 -0.125	 -0.025
 40.492	 -0.155	 -0.005
 40.500	 -0.195	  0.005
 40.508	 -0.175	 -0.015
 40.516	 -0.175	  0.005
 40.523	 -0.165	 -0.005
 40.531	 -0.175	 -0.025
 40.539	 -0.175	 -0.005
 40.547	 -0.155	 -0.025
 40.555	 -0.175	 -0.025
 40.562	 -0.185	 -0.015
 40.570	 -0.205	 -0.025
 40.578	 -0.155	 -0.025
 40.586	 -0.125	 -0.005
 40.594	 -0.175	 -0.025
 40.602	 -0.205	 -0.015
 40.609	 -0.115	 -0.005
 40.617	 -0.165	 -0.035
 40.625	 -0.215	 -0.045
 40.633	 -0.125	 -0.005
 40.641	 -0.155	 -0.005
 40.648	 -0.195	 -0.025
 40.656	 -0.135	  0.015
 40.664	 -0.095	  0.025
 40.672	 -0.115	  0.045
 40.680	 -0.075	  0.045
 40.688	 -0.055	  0.045
 40.695	  0.055	 -0.015
 40.703	 -0.045	 -0.065
 40.711	 -0.095	 -0.075
 40.719	 -0.135	 -0.055
 40.727	 -0.105	  0.015
 40.734	 -0.115	  0.015
 40.742	 -0.165	 -0.035
 40.750	 -0.205	 -0.055
 40.758	 -0.195	 -0.015
 40.766	 -0.235	 -0.005
 40.773	 -0.165	 -0.025
 40.781	 -0.165	 -0.045
 40.789	 -0.145	 -0.025
 40.797	 -0.205	  0.135
 40.805	 -0.745	  0.175
 40.812	 -0.555	 -0.145
 40.820	  0.755	 -0.535
 40.828	  2.285	 -0.235
 40.836	  2.865	  0.165
 40.844	  2.675	  0.615
 40.852	  1.515	 -0.535
 40.859	  0.025	 -0.805
 40.867	 -0.355	 -0.265
 40.875	 -0.255	 -0.045
 40.883	 -0.245	 -0.005
 40.891	 -0.305	 -0.025
 40.898	 -0.335	 -0.025
 40.906	 -0.345	 -0.055
 40.914	 -0.335	 -0.035
 40.922	 -0.305	 -0.045
 40.930	 -0.275	 -0.035
 40.938	 -0.265	 -0.055
 40.945	 -0.275	 -0.085
 40.953	 -0.235	 -0.065
 40.961	 -0.235	 -0.065
 40.969	 -0.205	 -0.065
 40.977	 -0.195	 -0.105
 40.984	 -0.165	 -0.115
 40.992	 -0.135	 -0.125
 41.000	 -0.155	 -0.145
 41.008	 -0.145	 -0.155
 41.016	 -0.105	 -0.175
 41.023	 -0.125	 -0.255
 41.031	 -0.125	 -0.265
 41.039	 -0.115	 -0.215
 41.047	 -0.135	 -0.245
 41.055	 -0.185	 -0.235
 41.062	 -0.195	 -0.235
 41.070	 -0.205	 -0.205
 41.078	 -0.145	 -0.135
 41.086	 -0.115	 -0.095
 41.094	 -0.135	 -0.075
 41.102	 -0.105	 -0.005
 41.109	 -0.115	 -0.015
 41.117	 -0.095	  0.015
 41.125	 -0.115	  0.055
 41.133	 -0.135	  0.055
 41.141	 -0.145	  0.045
 41.148	 -0.165	  0.025
 41.156	 -0.185	  0.035
 41.164	 -0.135	  0.015
 41.172	 -0.125	  0.055
 41.180	 -0.145	  0.055
 41.188	 -0.145	  0.035
 41.195	 -0.135	  0.045
 41.203	 -0.105	  0.025
 41.211	 -0.155	  0.025
 41.219	 -0.145	  0.045
 41.227	 -0.125	  0.025
 41.234	 -0.115	  0.045
 41.242	 -0.115	  0.025
 41.250	 -0.135	  0.015
 41.258	 -0.145	  0.005
 41.266	 -0.135	  0.055
 41.273	 -0.105	  0.065
 41.281	 -0.125	  0.015
 41.289	 -0.125	  0.005
 41.297	 -0.135	  0.025
 41.305	 -0.095	  0.025
 41.312	 -0.045	  0.095
 41.320	 -0.075	  0.065
 41.328	 -0.035	  0.085
 41.336	  0.045	  0.065
 41.344	  0.025	  0.005
 41.352	 -0.035	 -0.055
 41.359	 -0.085	 -0.005
 41.367	 -0.115	 -0.005
 41.375	 -0.115	  0.045
 41.383	 -0.145	  0.025
 41.391	 -0.135	  0.025
 41.398	 -0.145	 -0.005
 41.406	 -0.165	  0.015
 41.414	 -0.195	 -0.015
 41.422	 -0.195	 -0.005
 41.430	 -0.185	  0.045
 41.438	 -0.125	  0.035
 41.445	 -0.365	  0.205
 41.453	 -0.765	  0.075
 41.461	 -0.385	 -0.345
 41.469	  1.205	 -0.505
 41.477	  2.685	 -0.115
 41.484	  2.875	  0.775
 41.492	  2.085	  0.125
 41.500	  0.265	 -0.835
 41.508	 -0.305	 -0.375
 41.516	 -0.255	 -0.035
 41.523	 -0.245	 -0.005
 41.531	 -0.335	 -0.005
 41.539	 -0.345	 -0.015
 41.547	 -0.335	 -0.045
 41.555	 -0.325	 -0.025
 41.562	 -0.325	 -0.045
 41.570	 -0.305	 -0.075
 41.578	 -0.235	 -0.065
 41.586	 -0.295	 -0.065
 41.594	 -0.245	 -0.065
 41.602	 -0.235	 -0.065
 41.609	 -0.185	 -0.105
 41.617	 -0.175	 -0.095
 41.625	 -0.185	 -0.135
 41.633	 -0.115	 -0.145
 41.641	 -0.145	 -0.155
 41.648	 -0.085	 -0.175
 41.656	 -0.095	 -0.235
 41.664	 -0.075	 -0.245
 41.672	 -0.115	 -0.225
 41.680	 -0.115	 -0.305
 41.688	 -0.095	 -0.285
 41.695	 -0.165	 -0.285
 41.703	 -0.135	 -0.245
 41.711	 -0.155	 -0.245
 41.719	 -0.115	 -0.195
 41.727	 -0.105	 -0.115
 41.734	 -0.115	 -0.085
 41.742	 -0.105	 -0.045
 41.750	 -0.075	 -0.015
 41.758	 -0.125	  0.015
 41.766	 -0.145	  0.015
 41.773	 -0.125	  0.035
 41.781	 -0.175	  0.025
 41.789	 -0.125	  0.045
 41.797	 -0.135	  0.055
 41.805	 -0.135	 -0.005
 41.812	 -0.135	  0.045
 41.820	 -0.135	  0.045
 41.828	 -0.155	  0.035
 41.836	 -0.115	  0.035
 41.844	 -0.155	  0.005
 41.852	 -0.135	  0.005
 41.859	 -0.155	  0.055
 41.867	 -0.135	  0.025
 41.875	 -0.125	  0.015
 41.883	 -0.125	  0.005
 41.891	 -0.115	  0.035
 41.898	 -0.105	  0.055
 41.906	 -0.125	  0.015
 41.914	 -0.165	  0.005
 41.922	 -0.115	  0.045
 41.930	 -0.005	  0.025
 41.938	 -0.105	  0.055
 41.945	 -0.125	  0.065
 41.953	 -0.095	  0.085
 41.961	  0.035	  0.045
 41.969	  0.025	 -0.005
 41.977	 -0.045	  0.015
 41.984	 -0.105	 -0.005
 41.992	 -0.105	 -0.005
 42.000	 -0.115	  0.015
 42.008	 -0.135	  0.035
 42.016	 -0.155	  0.055
 42.023	 -0.225	  0.025
 42.031	 -0.205	  0.025
 42.039	 -0.175	  0.005
 42.047	 -0.195	  0.035
 42.055	 -0.205	  0.025
 42.062	 -0.165	  0.015
 42.070	 -0.215	  0.065
 42.078	 -0.815	  0.145
 42.086	 -0.715	 -0.045
 42.094	  0.375	 -0.415
 42.102	  2.055	 -0.155
 42.109	  2.805	  0.185
 42.117	  2.555	  0.585
 42.125	  1.615	  0.025
 42.133	  0.135	 -0.435
 42.141	 -0.335	 -0.225
 42.148	 -0.295	 -0.055
 42.156	 -0.355	 -0.025
 42.164	 -0.325	 -0.005
 42.172	 -0.365	 -0.005
 42.180	 -0.345	 -0.005
 42.188	 -0.375	 -0.035
 42.195	 -0.335	 -0.045
 42.203	 -0.315	 -0.025
 42.211	 -0.315	 -0.035
 42.219	 -0.315	 -0.045
 42.227	 -0.315	 -0.075
 42.234	 -0.225	 -0.075
 42.242	 -0.245	 -0.065
 42.250	 -0.215	 -0.105
 42.258	 -0.185	 -0.125
 42.266	 -0.165	 -0.125
 42.273	 -0.165	 -0.165
 42.281	 -0.155	 -0.175
 42.289	 -0.155	 -0.225
 42.297	 -0.135	 -0.235
 42.305	 -0.145	 -0.245
 42.312	 -0.215	 -0.275
 42.320	 -0.185	 -0.275
 42.328	 -0.195	 -0.255
 42.336	 -0.165	 -0.235
 42.344	 -0.175	 -0.215
 42.352	 -0.155	 -0.135
 42.359	 -0.165	 -0.105
 42.367	 -0.155	 -0.075
 42.375	 -0.115	 -0.045
 42.383	 -0.165	  0.005
 42.391	 -0.155	  0.005
 42.398	 -0.165	  0.005
 42.406	 -0.205	  0.005
 42.414	 -0.165	  0.025
 42.422	 -0.165	  0.035
 42.430	 -0.195	  0.015
 42.438	 -0.205	  0.005
 42.445	 -0.165	 -0.005
 42.453	 -0.185	 -0.005
 42.461	 -0.165	  0.015
 42.469	 -0.165	  0.035
 42.477	 -0.135	 -0.005
 42.484	 -0.125	  0.035
 42.492	 -0.175	  0.035
 42.500	 -0.105	 -0.015
 42.508	 -0.155	 -0.015
 42.516	 -0.185	  0.025
 42.523	 -0.185	  0.015
 42.531	 -0.145	  0.005
 42.539	 -0.175	  0.035
 42.547	 -0.135	  0.015
 42.555	 -0.105	 -0.015
 42.562	 -0.105	  0.025
 42.570	 -0.105	  0.025
 42.578	 -0.085	  0.065
 42.586	  0.055	 -0.005
 42.594	 -0.005	 -0.075
 42.602	 -0.125	 -0.075
 42.609	 -0.045	 -0.025
 42.617	 -0.185	 -0.025
 42.625	 -0.105	  0.005
 42.633	 -0.105	 -0.025
 42.641	 -0.175	  0.005
 42.648	 -0.175	 -0.025
 42.656	 -0.225	 -0.035
 42.664	 -0.245	 -0.055
 42.672	 -0.205	 -0.045
 42.680	 -0.175	 -0.045
 42.688	 -0.185	 -0.015
 42.695	 -0.245	  0.105
 42.703	 -0.855	  0.055
 42.711	 -0.645	 -0.225
 42.719	  0.655	 -0.745
 42.727	  2.345	 -0.085
 42.734	  2.725	  0.605
 42.742	  2.485	  1.015
 42.750	  1.195	 -0.295
 42.758	 -0.165	 -0.775
 42.766	 -0.355	 -0.325
 42.773	 -0.265	 -0.085
 42.781	 -0.315	 -0.115
 42.789	 -0.345	 -0.115
 42.797	 -0.425	 -0.105
 42.805	 -0.305	 -0.115
 42.812	 -0.315	 -0.115
 42.820	 -0.305	 -0.105
 42.828	 -0.295	 -0.155
 42.836	 -0.315	 -0.175
 42.844	 -0.265	 -0.175
 42.852	 -0.275	 -0.155
 42.859	 -0.265	 -0.185
 42.867	 -0.235	 -0.215
 42.875	 -0.225	 -0.235
 42.883	 -0.185	 -0.275
 42.891	 -0.175	 -0.285
 42.898	 -0.165	 -0.305
 42.906	 -0.165	 -0.335
 42.914	 -0.185	 -0.365
 42.922	 -0.155	 -0.365
 42.930	 -0.175	 -0.395
 42.938	 -0.255	 -0.385
 42.945	 -0.195	 -0.395
 42.953	 -0.165	 -0.355
 42.961	 -0.145	 -0.305
 42.969	 -0.135	 -0.255
 42.977	 -0.165	 -0.215
 42.984	 -0.095	 -0.145
 42.992	 -0.125	 -0.115
